Date,MMM,AXP,AMGN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WBA,WMT
2017-03-30,165.65188598632812,73.8537368774414,143.2787322998047,34.016517639160156,166.43234252929688,82.5271224975586,87.07537078857422,29.125539779663086,36.513553619384766,108.38346099853516,212.33668518066406,131.65274047851562,109.2501220703125,133.19432067871094,31.693008422851562,109.97581481933594,78.1054916381836,115.35839080810547,52.26721954345703,61.46611785888672,53.365928649902344,78.84693908691406,82.55999755859375,108.12177276611328,153.5696258544922,39.69639205932617,86.34052276611328,71.66373443603516,65.16468811035156
2017-03-31,165.69520568847656,73.760498046875,143.00851440429688,33.95270919799805,165.3850555419922,82.11988830566406,86.74412536621094,29.177330017089844,36.37641143798828,108.58456420898438,210.9591827392578,131.54518127441406,108.77967834472656,133.4088592529297,31.976694107055664,109.8787841796875,77.06153106689453,115.61707305908203,52.34135818481445,61.60643005371094,53.070709228515625,78.54098510742188,82.48999786376953,107.68405151367188,152.65744018554688,39.445552825927734,86.2047348022461,71.44009399414062,65.6107177734375
2017-04-03,165.1669464111328,73.27565002441406,142.8516082763672,33.962158203125,165.1886749267578,81.68607330322266,87.09153747558594,28.9874267578125,36.350704193115234,108.40260314941406,210.26121520996094,131.35708618164062,108.30928802490234,133.6846160888672,32.056480407714844,110.00228881835938,76.78079223632812,115.61707305908203,52.283695220947266,61.31644821166992,52.90882110595703,78.39237976074219,82.30999755859375,107.54110717773438,154.12811279296875,39.793479919433594,86.68003845214844,71.35405731201172,65.38316345214844
2017-04-04,164.70790100097656,72.96796417236328,143.2612762451172,34.21504592895508,167.10565185546875,83.33272552490234,87.78633117675781,29.0919132232666,36.582122802734375,108.24939727783203,210.53677368164062,131.106201171875,108.1786117553711,133.69993591308594,32.162864685058594,109.99346923828125,77.03667449951172,115.33159637451172,52.448455810546875,61.48484420776367,52.41364669799805,78.59343719482422,82.97000122070312,107.74657440185547,153.55099487304688,39.89867401123047,86.11742401123047,70.96695709228516,65.5469970703125
2017-04-05,164.7512664794922,72.79944610595703,141.41342163085938,34.037784576416016,165.59075927734375,83.43009948730469,87.7701644897461,28.734899520874023,36.48783493041992,108.21109008789062,209.06741333007812,131.37501525878906,107.64720153808594,132.4435577392578,32.109676361083984,110.09933471679688,76.04845428466797,116.33070373535156,52.36607360839844,61.32579803466797,52.356510162353516,78.6458969116211,85.33999633789062,108.01460266113281,153.92330932617188,39.664024353027344,86.35992431640625,69.8228759765625,65.21932983398438
2017-04-06,164.4481201171875,72.9492416381836,141.42213439941406,33.95270919799805,165.8619842529297,84.82888793945312,88.2953109741211,28.804563522338867,36.57355880737305,108.25896453857422,209.96737670898438,131.9125213623047,107.87372589111328,132.1141357421875,31.941238403320312,110.31988525390625,76.30433654785156,116.09877014160156,52.09423828125,61.48484420776367,52.50886154174805,78.14762878417969,85.0,107.68405151367188,153.89541625976562,39.65419387817383,86.41810607910156,70.24439239501953,65.0190658569336
2017-04-07,164.5347442626953,72.80878448486328,142.4071044921875,33.877071380615234,167.24591064453125,84.56328582763672,87.9478988647461,28.7000732421875,36.522132873535156,107.80888366699219,209.26943969726562,131.81398010253906,108.25701141357422,131.87661743164062,31.941238403320312,110.20519256591797,76.03963470458984,115.92929077148438,52.003631591796875,61.438053131103516,52.48029708862305,77.99903106689453,84.37999725341797,107.33564758300781,154.52833557128906,39.842525482177734,86.07862091064453,70.82073974609375,66.35711669921875
2017-04-10,164.2922821044922,72.54666137695312,141.89280700683594,33.83690643310547,166.03961181640625,85.99747467041016,88.40841674804688,28.743608474731445,36.59070587158203,107.66524505615234,210.1969757080078,132.7815399169922,108.42253112792969,131.15650939941406,31.737346649169922,109.69353485107422,75.7749252319336,115.9471206665039,51.52584457397461,61.29774475097656,52.28032302856445,78.22631072998047,84.23999786376953,108.19326782226562,154.0256805419922,39.74427032470703,86.19500732421875,70.97555541992188,66.50275421142578
2017-04-11,164.60400390625,72.33135986328125,142.17172241210938,33.47293472290039,166.98411560058594,85.96207427978516,88.03677368164062,28.66524314880371,36.56498718261719,108.27812194824219,209.14088439941406,132.77259826660156,108.49222564697266,130.6815185546875,31.68414878845215,109.58763885498047,75.642578125,117.03541564941406,51.55055618286133,61.2509765625,52.29936599731445,78.49729919433594,83.86000061035156,108.26473236083984,154.35147094726562,39.87527084350586,86.185302734375,71.1218032836914,66.83954620361328
2017-04-12,164.28358459472656,71.78834533691406,142.1194305419922,33.51311111450195,164.62759399414062,83.97899627685547,88.03677368164062,28.404024124145508,36.80497741699219,108.24939727783203,207.3134307861328,131.28538513183594,107.2813491821289,130.74281311035156,31.586624145507812,110.62865447998047,75.35140228271484,117.08890533447266,51.93771743774414,61.017120361328125,52.918338775634766,78.94306945800781,83.37000274658203,108.50592803955078,154.1001434326172,40.05541229248047,86.0204086303711,71.02716827392578,66.84864807128906
2017-04-13,163.37423706054688,70.96449279785156,140.86427307128906,33.33584976196289,164.22547912597656,82.42088317871094,85.71808624267578,28.22986602783203,36.67641067504883,108.40260314941406,205.0818328857422,130.72096252441406,106.7151107788086,129.87716674804688,31.2497501373291,110.2669448852539,74.46907043457031,116.64291381835938,51.57527160644531,60.75518798828125,52.6993293762207,78.69835662841797,83.12999725341797,107.67510986328125,153.5416717529297,39.80976867675781,86.2047348022461,70.94974517822266,66.5846939086914
2017-04-17,164.8551483154297,71.77898406982422,141.30010986328125,33.520206451416016,167.40489196777344,83.34160614013672,85.77464294433594,28.39531135559082,36.91640090942383,108.9580307006836,207.78172302246094,131.9752655029297,107.5252685546875,131.07989501953125,31.45364761352539,110.91096496582031,75.75728607177734,117.16919708251953,51.731781005859375,61.2509765625,53.55637741088867,79.01302337646484,84.19999694824219,108.91686248779297,155.6080322265625,39.96533966064453,87.11654663085938,71.5088882446289,66.89418029785156
2017-04-18,164.7339324951172,70.95512390136719,140.5504913330078,33.37129211425781,166.3108367919922,83.56291198730469,85.37879180908203,28.447555541992188,37.26782989501953,109.35065460205078,197.98313903808594,132.37841796875,107.2203369140625,130.27552795410156,31.710739135742188,107.47034454345703,75.1396484375,118.01664733886719,51.295196533203125,61.166786193847656,53.43257522583008,79.37141418457031,83.70999908447266,107.87164306640625,156.9204559326172,40.30104064941406,87.0389404296875,71.24223327636719,67.25826263427734
2017-04-19,164.3961944580078,70.73042297363281,140.55923461914062,33.248409271240234,166.8251190185547,82.74842834472656,84.20734405517578,28.430143356323242,37.05354309082031,108.91014862060547,196.60565185546875,131.89459228515625,106.92416381835938,123.87089538574219,31.834850311279297,107.07335662841797,74.52202606201172,118.31993103027344,51.59998321533203,60.839393615722656,53.19451141357422,78.92219543457031,83.5,107.55897521972656,157.53477478027344,40.07178497314453,87.05833435058594,71.83576965332031,67.4221420288086
2017-04-20,165.5479736328125,74.91527557373047,141.2390899658203,33.66437530517578,167.66673278808594,84.49803924560547,84.73246765136719,28.58687973022461,36.93354797363281,109.92523193359375,200.25144958496094,133.2384796142578,107.82145690917969,124.33820343017578,32.074214935302734,107.51445770263672,75.4837646484375,118.88195037841797,51.52584457397461,61.26968002319336,53.70874786376953,78.68439483642578,84.05000305175781,106.20108795166016,159.66622924804688,39.6378173828125,88.41633605957031,72.37769317626953,68.08660888671875
2017-04-21,165.8424072265625,74.51271057128906,139.81834411621094,33.62418746948242,168.6766357421875,84.19452667236328,84.74053192138672,28.578170776367188,36.91640090942383,109.59005737304688,199.14942932128906,134.38522338867188,110.7049331665039,122.86729431152344,32.19832992553711,107.41741180419922,74.574951171875,119.0068130493164,50.98217010498047,62.11154556274414,53.18498611450195,78.05899810791016,83.79000091552734,106.39763641357422,159.3125762939453,38.688018798828125,88.41633605957031,72.28307342529297,68.21403503417969
2017-04-24,168.20668029785156,75.31783294677734,142.1978759765625,33.94797897338867,170.2476806640625,86.41722869873047,85.58074951171875,28.978717803955078,37.096405029296875,108.88143157958984,204.9900360107422,136.07846069335938,113.06572723388672,123.1507339477539,32.579532623291016,108.41432189941406,77.20430755615234,119.73828887939453,51.188106536865234,63.16856384277344,52.8231201171875,78.87815856933594,84.16999816894531,107.71086120605469,160.40159606933594,38.52426528930664,89.09534454345703,72.49812316894531,68.06838989257812
2017-04-25,168.986083984375,75.48636627197266,143.55763244628906,34.15831756591797,171.60357666015625,93.21026611328125,86.2270736694336,29.100622177124023,36.95069122314453,110.29869079589844,208.1215362548828,137.09982299804688,112.63887023925781,122.87493896484375,32.6859130859375,108.89070129394531,77.8748779296875,126.40180969238281,51.31990432739258,63.533382415771484,52.804080963134766,79.27452087402344,84.75,108.380859375,161.99319458007812,38.23768997192383,89.34754180908203,73.90888214111328,68.3141860961914
2017-04-26,168.8734893798828,75.38337707519531,143.4791717529297,33.957420349121094,169.92034912109375,93.42451477050781,85.70195770263672,29.083206176757812,37.06211853027344,110.6817398071289,207.7266387939453,138.1659393310547,113.33577728271484,122.6221694946289,32.739097595214844,108.96126556396484,78.0248794555664,125.63465881347656,51.64940643310547,63.44918441772461,52.527923583984375,77.28385162353516,84.94999694824219,108.99726104736328,162.30966186523438,38.77808380126953,89.06624603271484,73.90888214111328,68.66004943847656
2017-04-27,169.83477783203125,75.20550537109375,141.831787109375,33.983428955078125,171.33238220214844,91.65707397460938,85.20911407470703,29.387969970703125,36.8649787902832,110.93072509765625,207.36846923828125,139.86813354492188,113.14412689208984,122.8213119506836,33.18235778808594,109.1641845703125,77.30138397216797,125.66143798828125,51.55055618286133,63.86076354980469,52.8231201171875,77.23981475830078,85.8499984741211,109.13126373291016,162.54238891601562,38.21311950683594,88.85284423828125,73.88306427001953,68.66915893554688
2017-04-28,169.59230041503906,74.19439697265625,142.3548126220703,33.950340270996094,172.83792114257812,91.28214263916016,86.20281982421875,29.666616439819336,36.9849739074707,110.7009048461914,205.52261352539062,139.85025024414062,114.24174499511719,122.79834747314453,32.04761505126953,108.92598724365234,76.76315307617188,124.8228988647461,51.3446159362793,64.03849029541016,52.7659797668457,76.92272186279297,86.12000274658203,108.68460083007812,162.7750701904297,37.590843200683594,88.4842529296875,74.44217681884766,68.43251037597656
2017-05-01,168.7089385986328,74.17567443847656,141.72723388671875,34.642822265625,170.5562286376953,91.0500717163086,85.57267761230469,29.579538345336914,37.044979095458984,109.86778259277344,206.4868927001953,138.15699768066406,114.03271484375,121.6875228881836,32.1894645690918,108.81130981445312,76.81607055664062,125.91119384765625,51.38580322265625,64.92716217041016,52.36602783203125,76.7113265991211,86.66000366210938,108.25578308105469,162.50514221191406,37.56627655029297,88.5230484008789,74.37338256835938,68.4780044555664
2017-05-02,170.1985321044922,74.46588897705078,142.50296020507812,34.86262512207031,171.53811645507812,90.61267852783203,85.12025451660156,29.81464385986328,37.19068908691406,109.52302551269531,206.73484802246094,138.8199462890625,114.28531646728516,121.8866958618164,32.77456283569336,109.12889862060547,76.32196807861328,125.98255920410156,51.64940643310547,64.82426452636719,52.442203521728516,75.94498443603516,87.08999633789062,107.52326965332031,162.08628845214844,37.590843200683594,89.7646484375,73.81423950195312,68.7419662475586
2017-05-03,171.15110778808594,73.80118560791016,142.78189086914062,34.75625991821289,171.49134826660156,90.63946533203125,86.21900939941406,29.823347091674805,37.13068771362305,106.88957214355469,207.82766723632812,138.86474609375,114.1807861328125,121.52660369873047,33.02731704711914,108.80249786376953,76.76315307617188,127.22248077392578,52.41549301147461,64.61846160888672,51.9279670715332,76.12996673583984,86.55000305175781,107.92526245117188,160.5970001220703,37.78734588623047,89.66765594482422,73.79704284667969,68.96043395996094
2017-05-04,172.77923583984375,73.33307647705078,143.20022583007812,34.63100051879883,171.192138671875,88.72025299072266,84.67588806152344,29.76239585876465,37.42211151123047,106.4586410522461,208.0847930908203,138.7393341064453,114.29403686523438,121.84837341308594,32.91120529174805,109.34944915771484,76.85138702392578,127.96287536621094,52.20956039428711,64.36591339111328,51.8708381652832,76.1475830078125,86.5199966430664,107.92526245117188,161.974609375,37.56627655029297,89.84226989746094,74.02069091796875,69.48838806152344
2017-05-05,172.68397521972656,73.32372283935547,142.78189086914062,35.20531463623047,173.00624084472656,88.94345092773438,85.46765899658203,29.94525146484375,37.447818756103516,107.243896484375,208.34194946289062,139.51873779296875,114.47698211669922,118.7839584350586,32.88441467285156,108.96126556396484,76.76315307617188,128.41781616210938,52.695579528808594,64.54363250732422,51.37565231323242,76.19163513183594,86.97000122070312,108.36299896240234,162.06764221191406,38.229496002197266,89.3281478881836,73.88306427001953,69.63400268554688
